NamedEntity-Organisation: CDU |frequenzy: 1002
NamedEntity-Organisation: NATO-Truppenstatuts |frequenzy: 1
NamedEntity-Organisation: Europe |frequenzy: 1
NamedEntity-Organisation: BIM-Methode |frequenzy: 1
NamedEntity-Organisation: EU-Staatsanwälte |frequenzy: 1
NamedEntity-Organisation: Deutsche Speditions- und Logistikverband |frequenzy: 1
NamedEntity-Organisation: Panikorchesters |frequenzy: 1
NamedEntity-Organisation: deutsche Steuergesellschaft |frequenzy: 1
NamedEntity-Organisation: EU Schicksal |frequenzy: 1
NamedEntity-Organisation: Deutsch-Französische Jugendwerk |frequenzy: 1
NamedEntity-Organisation: Teile Ihrer Partei |frequenzy: 1
NamedEntity-Organisation: Erasmus-Mittel |frequenzy: 1
NamedEntity-Organisation: KfW Capital |frequenzy: 1
NamedEntity-Organisation: dackeln |frequenzy: 1
NamedEntity-Organisation: Die Linke Pia Zimmermann |frequenzy: 1
NamedEntity-Organisation: Förderung jüdischen Lebens |frequenzy: 1
NamedEntity-Organisation: Europäischen Sozialfonds |frequenzy: 1
NamedEntity-Organisation: Deutschen Richterbundes |frequenzy: 1
NamedEntity-Organisation: EU-Präsidentschaft |frequenzy: 1
NamedEntity-Organisation: Deutschen Bischofskonferenz |frequenzy: 1
NamedEntity-Organisation: Lektüre Ihres Antrags |frequenzy: 1
NamedEntity-Organisation: Hybride |frequenzy: 1
NamedEntity-Organisation: Bild“-Zeitung! |frequenzy: 1
NamedEntity-Organisation: deutschen Reiches |frequenzy: 1
NamedEntity-Organisation: Samsung Electronics |frequenzy: 1
NamedEntity-Organisation: African Women Leaders Network |frequenzy: 1
NamedEntity-Organisation: Diktatur |frequenzy: 1
NamedEntity-Organisation: Allianz für Multilateralismus |frequenzy: 1
NamedEntity-Organisation: Deutschen Rentenversicherung Bund |frequenzy: 1
NamedEntity-Organisation: Versicherer |frequenzy: 1
NamedEntity-Organisation: Verlustrücktrags |frequenzy: 1
NamedEntity-Organisation: Parlamentarische Versammlung der |frequenzy: 1
NamedEntity-Organisation: DigitalPakt Schule beklagtund |frequenzy: 1
NamedEntity-Organisation: Fraktion der Freiheit |frequenzy: 1
NamedEntity-Organisation: Eltern- und Kindergeldes |frequenzy: 1
NamedEntity-Organisation: Partei der Angst |frequenzy: 1
NamedEntity-Organisation: Bundesanstalt für Straßenwesen F 125 |frequenzy: 1
NamedEntity-Organisation: SEC |frequenzy: 1
NamedEntity-Organisation: Nationalversammlung! |frequenzy: 1
NamedEntity-Organisation: TARGET-Risiken |frequenzy: 1
NamedEntity-Organisation: Dublin-Verordnung |frequenzy: 1
NamedEntity-Organisation: Jahrzehnts! |frequenzy: 1
NamedEntity-Organisation: DDR Ein Forum Recht |frequenzy: 1
NamedEntity-Organisation: EU-Europa |frequenzy: 1
NamedEntity-Organisation: Hohmann |frequenzy: 1
NamedEntity-Organisation: IP‑Telefonie |frequenzy: 1
NamedEntity-Organisation: Christlich Demokratische Union |frequenzy: 1
NamedEntity-Organisation: Bundesministerium für Bildung und Forschung |frequenzy: 1
NamedEntity-Organisation: acatech |frequenzy: 1
NamedEntity-Organisation: Wunderbar! |frequenzy: 1
NamedEntity-Organisation: Roadmap für Forschungsinfrastrukturen  |frequenzy: 1
NamedEntity-Organisation: TSE-Module |frequenzy: 1
NamedEntity-Organisation: Unsere Regierung |frequenzy: 1
NamedEntity-Organisation: DZ Bank |frequenzy: 1
NamedEntity-Organisation: EUTM Somalia |frequenzy: 1
NamedEntity-Organisation: Digitale Agenda Deutschlands |frequenzy: 1
NamedEntity-Organisation: Westfälischen Wilhelms-Universität |frequenzy: 1
NamedEntity-Organisation: Mörder-Mullahs |frequenzy: 1
NamedEntity-Organisation: IGF |frequenzy: 1
NamedEntity-Organisation: EUCAP Somalia |frequenzy: 1
NamedEntity-Organisation: Ich-bin-gegen-alles-egal-was-es |frequenzy: 1
NamedEntity-Organisation: Ihr Deutschland |frequenzy: 1
NamedEntity-Organisation: Zentralverbandes |frequenzy: 1
NamedEntity-Organisation: Sporthaushalt |frequenzy: 1
NamedEntity-Organisation: Die Grünen zu uns |frequenzy: 1
NamedEntity-Organisation: Lebenswirklichkeiten |frequenzy: 1
NamedEntity-Organisation: Herrn Seehofer |frequenzy: 1
NamedEntity-Organisation: Vorschlag! |frequenzy: 1
NamedEntity-Organisation: Eingreifens |frequenzy: 1
NamedEntity-Organisation: nationalsozialistischen Besatzungsherrschaft |frequenzy: 1
NamedEntity-Organisation: Bombardierung Syriens |frequenzy: 1
NamedEntity-Organisation: Bundesverband der Berufsschäfer |frequenzy: 1
NamedEntity-Organisation: Runder Tisch |frequenzy: 1
NamedEntity-Organisation: Grundgesetz! |frequenzy: 1
NamedEntity-Organisation: DSF |frequenzy: 1
NamedEntity-Organisation: Verfassungsorgan Bundestag |frequenzy: 1
NamedEntity-Organisation: CSUAlois |frequenzy: 1
NamedEntity-Organisation: Herr Vorsitzender! |frequenzy: 1
NamedEntity-Organisation: Herr Minister Müller! |frequenzy: 1
NamedEntity-Organisation: Antifa-Extremisten |frequenzy: 1
NamedEntity-Organisation: EDU |frequenzy: 1
NamedEntity-Organisation: ZITiS |frequenzy: 1
NamedEntity-Organisation: Kriegsgegnern |frequenzy: 1
NamedEntity-Organisation: Göttinger |frequenzy: 1
NamedEntity-Organisation: Treuhand­anstalt |frequenzy: 1
NamedEntity-Organisation: AfD Kinzigtal |frequenzy: 1
NamedEntity-Organisation: CSI |frequenzy: 1
NamedEntity-Organisation: Europäischen Patenten |frequenzy: 1
NamedEntity-Organisation: EU-Bankenrettung |frequenzy: 1
NamedEntity-Organisation: Revolutionswächter |frequenzy: 1
NamedEntity-Organisation: Laptop |frequenzy: 1
NamedEntity-Organisation: SSPF |frequenzy: 1
NamedEntity-Organisation: UN-Mission UNIFIL |frequenzy: 1
NamedEntity-Organisation: Draghi-EZB |frequenzy: 1
NamedEntity-Organisation: GKV-Beitragszahler! |frequenzy: 1
NamedEntity-Organisation: Repräsentation |frequenzy: 1
NamedEntity-Organisation: Bundesagentur für Arbeit Qualifizierung |frequenzy: 1
NamedEntity-Organisation: Deutsche Gesellschaft für Psychiatrie und Psychotherapie |frequenzy: 1
NamedEntity-Organisation: Reichssicherheitshauptamt |frequenzy: 1
NamedEntity-Organisation: AG KRITIS |frequenzy: 1
NamedEntity-Organisation: EFTA |frequenzy: 1
NamedEntity-Organisation: NDR Tanzmusik |frequenzy: 1
NamedEntity-Organisation: Norddeutsche Rundfunk |frequenzy: 1
NamedEntity-Organisation: Engagement-Stiftung |frequenzy: 1
NamedEntity-Organisation: Bosch Umstrukturierungen |frequenzy: 1
NamedEntity-Organisation: CSUMax |frequenzy: 1
NamedEntity-Organisation: ETH |frequenzy: 1
NamedEntity-Organisation: AHA-Regel |frequenzy: 1
NamedEntity-Organisation: Evangelische Kirche |frequenzy: 1
NamedEntity-Organisation: Ihrem Wort |frequenzy: 1
NamedEntity-Organisation: Bundesministeriums für Gesundheit |frequenzy: 1
NamedEntity-Organisation: Bundestages Herr Oppermann |frequenzy: 1
NamedEntity-Organisation: Equality Forum  |frequenzy: 1
NamedEntity-Organisation: EU-Zentralisierungspolitik |frequenzy: 1
NamedEntity-Organisation: Montanunion |frequenzy: 1
NamedEntity-Organisation: MS |frequenzy: 1
NamedEntity-Organisation: US-Luftwaffe |frequenzy: 1
NamedEntity-Organisation: EU-Vergleich |frequenzy: 1
NamedEntity-Organisation: Fritz |frequenzy: 1
NamedEntity-Organisation: Bürgerkomitee |frequenzy: 1
NamedEntity-Organisation: deutsche Nationalmannschaft |frequenzy: 1
NamedEntity-Organisation: AnnenIngrid |frequenzy: 1
NamedEntity-Organisation: Union Rechtssicherheit und Planungssicherheit |frequenzy: 1
NamedEntity-Organisation: Werten einer Gemeinschaft |frequenzy: 1
NamedEntity-Organisation: MV Werften |frequenzy: 1
NamedEntity-Organisation: EU-Fördermittel |frequenzy: 1
NamedEntity-Organisation: Europäische Kommission der europäische Green Deal |frequenzy: 1
NamedEntity-Organisation: Sozial- und Klimastandards |frequenzy: 1
NamedEntity-Organisation: TCN |frequenzy: 1
NamedEntity-Organisation: Zukunftsperspektiven Deutschlands |frequenzy: 1
NamedEntity-Organisation: SPD-Amtsinhabers |frequenzy: 1
NamedEntity-Organisation: Traton-Gruppe |frequenzy: 1
NamedEntity-Organisation: Landesamt für Steuern und Finanzen |frequenzy: 1
NamedEntity-Organisation: adipösen Bundestag |frequenzy: 1
NamedEntity-Organisation: Nadine Schön |frequenzy: 1
NamedEntity-Organisation: Guiness-Buch der Rekorde |frequenzy: 1
NamedEntity-Organisation: Internationalen Kurzfilmtage Oberhausen |frequenzy: 1
NamedEntity-Organisation: Parlamentarische Versammlung für ganz |frequenzy: 1
NamedEntity-Organisation: Bundesinstituts für Berufsbildung |frequenzy: 1
NamedEntity-Organisation: bayerische Innenminister |frequenzy: 1
NamedEntity-Organisation: Kollege Brandenburg |frequenzy: 1
NamedEntity-Organisation: OLG Celle |frequenzy: 1
NamedEntity-Organisation: Bürokratieaufwand Jahr für Jahr |frequenzy: 1
NamedEntity-Organisation: Allgemeine Behindertenverband |frequenzy: 1
NamedEntity-Organisation: Europäischen Kommission den Kotau |frequenzy: 1
NamedEntity-Organisation: Palantir |frequenzy: 1
NamedEntity-Organisation: Eigenmittel |frequenzy: 1
NamedEntity-Organisation: sozialen Miteinanders |frequenzy: 1
NamedEntity-Organisation: Epochen |frequenzy: 1
NamedEntity-Organisation: Roten Socken |frequenzy: 1
NamedEntity-Organisation: Eure Außenhandelsüberschüsse |frequenzy: 1
NamedEntity-Organisation: OSZE-Dokumenten |frequenzy: 1
NamedEntity-Organisation: Bundesministerium für Digitalisierung und Cybersicherheit |frequenzy: 1
NamedEntity-Organisation: Bürger Polens |frequenzy: 1
NamedEntity-Organisation: Bundesministerium der Verteidigung  |frequenzy: 1
NamedEntity-Organisation: Finanzminister Scholz |frequenzy: 1
NamedEntity-Organisation: Hausnummern |frequenzy: 1
NamedEntity-Organisation: Bundesministerium für Landwirtschaft |frequenzy: 1
NamedEntity-Organisation: StUG |frequenzy: 1
NamedEntity-Organisation: Schande! |frequenzy: 1
NamedEntity-Organisation: Millennium Development Goals |frequenzy: 1
NamedEntity-Organisation: Hakuna Matata |frequenzy: 1
NamedEntity-Organisation: Europäischen Klimaschutzinitiative |frequenzy: 1
NamedEntity-Organisation: Gebührenordnungen für Ärzte |frequenzy: 1
NamedEntity-Organisation: Antrags der Grünen  |frequenzy: 1
NamedEntity-Organisation: Bundesamt für Seeschifffahrt und Hydrographie |frequenzy: 1
NamedEntity-Organisation: Islam |frequenzy: 1
NamedEntity-Organisation: ZEW |frequenzy: 1
NamedEntity-Organisation: Nation! |frequenzy: 1
NamedEntity-Organisation: Pan Am |frequenzy: 1
NamedEntity-Organisation: Grünen Bandes |frequenzy: 1
NamedEntity-Organisation: Afrikanische Schweinepest |frequenzy: 1
NamedEntity-Organisation: L’Allemagne |frequenzy: 1
NamedEntity-Organisation: Parlamentskreises Radverkehr |frequenzy: 1
NamedEntity-Organisation: Die Linke Gökay Akbulut |frequenzy: 1
NamedEntity-Organisation: OECD-Studie |frequenzy: 1
NamedEntity-Organisation: Misstöne |frequenzy: 1
NamedEntity-Organisation: Ladies and Gentlemen! |frequenzy: 1
NamedEntity-Organisation: EUStA |frequenzy: 1
NamedEntity-Organisation: KNV |frequenzy: 1
NamedEntity-Organisation: Vonovia AG |frequenzy: 1
NamedEntity-Organisation: Deutschen Mieterbund |frequenzy: 1
NamedEntity-Organisation: Grenzenlose Auflagen |frequenzy: 1
NamedEntity-Organisation: europäischen Gedankens |frequenzy: 1
NamedEntity-Organisation: menschlichen Gesellschaft |frequenzy: 1
NamedEntity-Organisation: Maaßen-Inszenierung |frequenzy: 1
NamedEntity-Organisation: nottut |frequenzy: 1
NamedEntity-Organisation: Amerikaner |frequenzy: 1
NamedEntity-Organisation: VEB Süßwarenfabrik Wesa  |frequenzy: 1
NamedEntity-Organisation: Partei der Verfassungsschutz |frequenzy: 1
NamedEntity-Organisation: Arbeitgeberverbänden |frequenzy: 1
NamedEntity-Organisation: Gentechnologiebericht |frequenzy: 1
NamedEntity-Organisation: Aurora Energy Research |frequenzy: 1
NamedEntity-Organisation: Vergangenen Monat |frequenzy: 1
NamedEntity-Organisation: FC Bayern |frequenzy: 1
NamedEntity-Organisation: DPR |frequenzy: 1
NamedEntity-Organisation: GRÜNENDaniela |frequenzy: 1
NamedEntity-Organisation: EUTM Training Mission |frequenzy: 1
NamedEntity-Organisation: SPD-Parteitag |frequenzy: 1
NamedEntity-Organisation: Ausschussmitgliedern |frequenzy: 1
NamedEntity-Organisation: DDR-Bürgerrechtler |frequenzy: 1
NamedEntity-Organisation: Deutsche Start-ups |frequenzy: 1
NamedEntity-Organisation: Südthüringer Zeitung |frequenzy: 1
NamedEntity-Organisation: macht?!Ja |frequenzy: 1
NamedEntity-Organisation: UllrichJohannes |frequenzy: 1
NamedEntity-Organisation: Integrationsrat |frequenzy: 1
NamedEntity-Organisation: WWU |frequenzy: 1
NamedEntity-Organisation: Ministerium für Bildung und Forschung |frequenzy: 1
NamedEntity-Organisation: EU-Arbeitsgeld SURE  |frequenzy: 1
NamedEntity-Organisation: Wiederbewaldung |frequenzy: 1
NamedEntity-Organisation: Anständige Linke |frequenzy: 1
NamedEntity-Organisation: EU Was |frequenzy: 1
NamedEntity-Organisation: SPD-Kanzlers |frequenzy: 1
NamedEntity-Organisation: NPLs |frequenzy: 1
NamedEntity-Organisation: Pronold! |frequenzy: 1
NamedEntity-Organisation: EU-Seite |frequenzy: 1
NamedEntity-Organisation: Zeit! Ich |frequenzy: 1
NamedEntity-Organisation: Deutschlands Chance |frequenzy: 1
NamedEntity-Organisation: Herrn Schäuble |frequenzy: 1
NamedEntity-Organisation: NATO-Erweiterung |frequenzy: 1
NamedEntity-Organisation: Deutsch-Chinesischen Parlamentariergruppe |frequenzy: 1
NamedEntity-Organisation: Rekordhaushalt |frequenzy: 1
NamedEntity-Organisation: EU-Beitritt |frequenzy: 1
NamedEntity-Organisation: Umweltministerium für Klimaschutzmaßnahmen |frequenzy: 1
NamedEntity-Organisation: EU-Migrationskommissar |frequenzy: 1
NamedEntity-Organisation: KfW IPEX-Bank GmbH |frequenzy: 1
NamedEntity-Organisation: B Z  |frequenzy: 1
NamedEntity-Organisation: ErgebnisAbgegebene |frequenzy: 1
NamedEntity-Organisation: EU-Berufsanerkennungsrichtlinie |frequenzy: 1
NamedEntity-Organisation: EU-Regionalförderung |frequenzy: 1
NamedEntity-Organisation: EU-Beamten |frequenzy: 1
NamedEntity-Organisation: Ortswahl? |frequenzy: 1
NamedEntity-Organisation: Clean Energy Package |frequenzy: 1
NamedEntity-Organisation: Europaparlaments |frequenzy: 1
NamedEntity-Organisation: Headhunter |frequenzy: 1
NamedEntity-Organisation: Medicines Patent Pool MPP |frequenzy: 1
NamedEntity-Organisation: Polat |frequenzy: 1
NamedEntity-Organisation: Vorstellungskraft |frequenzy: 1
NamedEntity-Organisation: Abrüstungs- und Limitationsgespräche |frequenzy: 1
NamedEntity-Organisation: Glaubt |frequenzy: 1
NamedEntity-Organisation: Competitive Start Fund for Female Entrepreneurs |frequenzy: 1
NamedEntity-Organisation: GSW |frequenzy: 1
NamedEntity-Organisation: Sozialdemokratischen Partei Deutschlands  |frequenzy: 1
NamedEntity-Organisation: Berliner Grünen! |frequenzy: 1
NamedEntity-Organisation: Parité |frequenzy: 1
NamedEntity-Organisation: sozialistische DDR |frequenzy: 1
NamedEntity-Organisation: fix |frequenzy: 1
NamedEntity-Organisation: Konsums |frequenzy: 1
NamedEntity-Organisation: pereat mundus |frequenzy: 1
NamedEntity-Organisation: Moscheeverband DITIB |frequenzy: 1
NamedEntity-Organisation: Zeit der Herrschaft der Nationalsozialisten Verantwortung |frequenzy: 1
NamedEntity-Organisation: Bundesamt für kerntechnische Entsorgungssicherheit |frequenzy: 1
NamedEntity-Organisation: Bundesverband der Ärztinnen und Ärzte des Öffentlichen Gesundheitsdienstes |frequenzy: 1
NamedEntity-Organisation: Europäische Kommission für alle europäischen Länder |frequenzy: 1
NamedEntity-Organisation: Grundschulalter |frequenzy: 1
NamedEntity-Organisation: deutsche Iran-Politik |frequenzy: 1
NamedEntity-Organisation: CSU-geführte Bundesministerium für Verkehr |frequenzy: 1
NamedEntity-Organisation: EU-Rechts |frequenzy: 1
NamedEntity-Organisation: Forschungsreaktor Jülich |frequenzy: 1
NamedEntity-Organisation: YvonneMagwasCDU |frequenzy: 1
NamedEntity-Organisation: Bundeswehrverband |frequenzy: 1
NamedEntity-Organisation: Protokoll,1 |frequenzy: 1
NamedEntity-Organisation: serbisch-orthodoxe Kirche |frequenzy: 1
NamedEntity-Organisation: Bundesamt für Verbraucherschutz und Lebensmittelsicherheit |frequenzy: 1
NamedEntity-Organisation: Internationale Vertragswerke |frequenzy: 1
NamedEntity-Organisation: Kulturstaatsminister |frequenzy: 1
NamedEntity-Organisation: Bereichen Gesundheit |frequenzy: 1
NamedEntity-Organisation: ‑s_abjari |frequenzy: 1
NamedEntity-Organisation: Minister Altmaier! |frequenzy: 1
NamedEntity-Organisation: ACWL |frequenzy: 1
NamedEntity-Organisation: Schröder-Riester-Reform |frequenzy: 1
NamedEntity-Organisation: Deutschlands Wirtschaft |frequenzy: 1
NamedEntity-Organisation: Zuständigkeiten! |frequenzy: 1
NamedEntity-Organisation: VAE |frequenzy: 1
NamedEntity-Organisation: CleverShuttle |frequenzy: 1
NamedEntity-Organisation: Traumtänzereien |frequenzy: 1
NamedEntity-Organisation: libanesischen Armee |frequenzy: 1
NamedEntity-Organisation: Zeinab Sekaanvand |frequenzy: 1
NamedEntity-Organisation: W  BirkwaldHeidrun |frequenzy: 1
NamedEntity-Organisation: Deutschen Luftverkehrsgesellschaft |frequenzy: 1
NamedEntity-Organisation: Tarifautonomie Regelungskompetenzen |frequenzy: 1
NamedEntity-Organisation: Leiseres Mittelrheintal |frequenzy: 1
NamedEntity-Organisation: Menschenrechtshasardeure |frequenzy: 1
NamedEntity-Organisation: Zuckerbrot |frequenzy: 1
NamedEntity-Organisation: Nahostfriedensplan |frequenzy: 1
NamedEntity-Organisation: Bahn |frequenzy: 1
NamedEntity-Organisation: Verantwortliches Unternehmertum |frequenzy: 1
NamedEntity-Organisation: Zuschusses des Bundes |frequenzy: 1
NamedEntity-Organisation: Schuldkult |frequenzy: 1
NamedEntity-Organisation: Electronic Sports League |frequenzy: 1
NamedEntity-Organisation: Apropos Europol |frequenzy: 1
NamedEntity-Organisation: Post-voting society |frequenzy: 1
NamedEntity-Organisation: EU-Entscheidung |frequenzy: 1
NamedEntity-Organisation: CSUKristina |frequenzy: 1
NamedEntity-Organisation: AfD-Politikerund |frequenzy: 1
NamedEntity-Organisation: Kommission für „Wachstum, Strukturwandel und Beschäftigung |frequenzy: 1
NamedEntity-Organisation: Partei der Arbeitnehmerund der kleinen Gewerbetreibenden |frequenzy: 1
NamedEntity-Organisation: QM-Systeme |frequenzy: 1
NamedEntity-Organisation: Ihres Handelns! |frequenzy: 1
NamedEntity-Organisation: PV-Bereich |frequenzy: 1
NamedEntity-Organisation: Draußen |frequenzy: 1
NamedEntity-Organisation: HI-Virus |frequenzy: 1
NamedEntity-Organisation: Bauhaus |frequenzy: 1
NamedEntity-Organisation: ZDF-Dokumentation |frequenzy: 1
NamedEntity-Organisation: Schoah |frequenzy: 1
NamedEntity-Organisation: Terrorakten |frequenzy: 1
NamedEntity-Organisation: MfS |frequenzy: 1
NamedEntity-Organisation: europäische Armee |frequenzy: 1
NamedEntity-Organisation: Pan Am Express |frequenzy: 1
NamedEntity-Organisation: Kommunal-Kombi |frequenzy: 1
NamedEntity-Organisation: Behrens Corinna RüfferDr |frequenzy: 1
NamedEntity-Organisation: paradox |frequenzy: 1
NamedEntity-Organisation: Kompromisse |frequenzy: 1
NamedEntity-Organisation: EU-Rats |frequenzy: 1
NamedEntity-Organisation: Blauen Karte EU |frequenzy: 1
NamedEntity-Organisation: Willkür |frequenzy: 1
NamedEntity-Organisation: Babys |frequenzy: 1
NamedEntity-Organisation: Terrorkommandos |frequenzy: 1
NamedEntity-Organisation: Leibniz-Informationszentrum Wirtschaft |frequenzy: 1
