NamedEntity-Organisation: CDU |frequenzy: 5237
NamedEntity-Organisation: Klimavoodo! |frequenzy: 1
NamedEntity-Organisation: Denkfabrik Agora |frequenzy: 1
NamedEntity-Organisation: Bereichen Veterinärmedizin |frequenzy: 1
NamedEntity-Organisation: Institut der Parlamentarischen Staatssekretäre |frequenzy: 1
NamedEntity-Organisation: Afri­kaner |frequenzy: 1
NamedEntity-Organisation: GSI |frequenzy: 1
NamedEntity-Organisation: Chers Collègues |frequenzy: 1
NamedEntity-Organisation: Atomunfällen |frequenzy: 1
NamedEntity-Organisation: VW-Betriebsrat |frequenzy: 1
NamedEntity-Organisation: russische NGOs |frequenzy: 1
NamedEntity-Organisation: Damen! |frequenzy: 1
NamedEntity-Organisation: na |frequenzy: 1
NamedEntity-Organisation: UNICEF-Report |frequenzy: 1
NamedEntity-Organisation: Sustainable Yield |frequenzy: 1
NamedEntity-Organisation: Homeoffice-Realität passt – |frequenzy: 1
NamedEntity-Organisation: Bundesförderprogramms |frequenzy: 1
NamedEntity-Organisation: CSUfür |frequenzy: 1
NamedEntity-Organisation: Antifa! |frequenzy: 1
NamedEntity-Organisation: Bauausschusses |frequenzy: 1
NamedEntity-Organisation: Rief |frequenzy: 1
NamedEntity-Organisation: Jüdischen Gemeinde Halle |frequenzy: 1
NamedEntity-Organisation: Ihres Lockdown-Wahnsinns |frequenzy: 1
NamedEntity-Organisation: Recce-Tornados |frequenzy: 1
NamedEntity-Organisation: Steuerzahler die Kommunen |frequenzy: 1
NamedEntity-Organisation: Nationalen Bildungsrates |frequenzy: 1
NamedEntity-Organisation: Mitgliedern des Bundes |frequenzy: 1
NamedEntity-Organisation: Strahlungsaktivität |frequenzy: 1
NamedEntity-Organisation: Handelns für Nachhaltigkeit |frequenzy: 1
NamedEntity-Organisation: EU-Handelsverträge |frequenzy: 1
NamedEntity-Organisation: Zukunftsforum Automobil“ |frequenzy: 1
NamedEntity-Organisation: Zurich |frequenzy: 1
NamedEntity-Organisation: Transferbezug |frequenzy: 1
NamedEntity-Organisation: Europäische Nachbarschaftspolitik |frequenzy: 1
NamedEntity-Organisation: Wankendorfer Baugenossenschaft |frequenzy: 1
NamedEntity-Organisation: Grünen durchs Parlament |frequenzy: 1
NamedEntity-Organisation: Hauptproblem der Bundeswehr |frequenzy: 1
NamedEntity-Organisation: deutschen Mission |frequenzy: 1
NamedEntity-Organisation: skandalös! |frequenzy: 1
NamedEntity-Organisation: Bundes für den Aufbau |frequenzy: 1
NamedEntity-Organisation: UNO-Vollversammlung |frequenzy: 1
NamedEntity-Organisation: Auswärtigem Amt |frequenzy: 1
NamedEntity-Organisation: Ausbildungs- und Supervisionsstunden |frequenzy: 1
NamedEntity-Organisation: Science Working Group |frequenzy: 1
NamedEntity-Organisation: französischen Staatsbahn |frequenzy: 1
NamedEntity-Organisation: demokratischen Alltags |frequenzy: 1
NamedEntity-Organisation: Islam Konferenz |frequenzy: 1
NamedEntity-Organisation: Herr Generalinspekteur! |frequenzy: 1
NamedEntity-Organisation: Motivierte |frequenzy: 1
NamedEntity-Organisation: CDU-Vorsitzende Kramp-Karrenbauer |frequenzy: 1
NamedEntity-Organisation: treffen „Man |frequenzy: 1
NamedEntity-Organisation: NGEU |frequenzy: 1
NamedEntity-Organisation: Marks |frequenzy: 1
NamedEntity-Organisation: LFD |frequenzy: 1
NamedEntity-Organisation: Minister bei der Infektionsschutzverordnung |frequenzy: 1
NamedEntity-Organisation: somalische Regierung |frequenzy: 1
NamedEntity-Organisation: Ihres Wutanfalls |frequenzy: 1
NamedEntity-Organisation: Besoldungs- und Versorgungsgesetzes |frequenzy: 1
NamedEntity-Organisation: Programm zur Förderung der Investitionen in Digitalisierung und Bildung |frequenzy: 1
NamedEntity-Organisation: Gesellschaft an Einsicht |frequenzy: 1
NamedEntity-Organisation: deutsche Bundespolizei |frequenzy: 1
NamedEntity-Organisation: Deutsch-Polnischen Parlamentariergruppe |frequenzy: 1
NamedEntity-Organisation: Education Cannot Wait |frequenzy: 1
NamedEntity-Organisation: Gesellschaft für Kinder- und Jugendmedizin |frequenzy: 1
NamedEntity-Organisation: One Earth  |frequenzy: 1
NamedEntity-Organisation: Auschwitz! |frequenzy: 1
NamedEntity-Organisation: Aktionsplan Zivilgesellschaft Belarus |frequenzy: 1
NamedEntity-Organisation: Merkels Regierung |frequenzy: 1
NamedEntity-Organisation: Zukunftsforum Automobil |frequenzy: 1
NamedEntity-Organisation: Union haben uns  |frequenzy: 1
NamedEntity-Organisation: SS- |frequenzy: 1
NamedEntity-Organisation: AFBG-Förderung |frequenzy: 1
NamedEntity-Organisation: Jakob-Kaiser-Haus! |frequenzy: 1
NamedEntity-Organisation: Ressourcenersparnis |frequenzy: 1
NamedEntity-Organisation: Bismarck-Zitaten |frequenzy: 1
NamedEntity-Organisation: 100‑Milliarden-Euro-Marke |frequenzy: 1
NamedEntity-Organisation: Halbzeit! |frequenzy: 1
NamedEntity-Organisation: Energieverbräuche |frequenzy: 1
NamedEntity-Organisation: ÖPNV-Gesetz |frequenzy: 1
NamedEntity-Organisation: Beirates der Bundesregierung |frequenzy: 1
NamedEntity-Organisation: ägyptischen Nationalmannschaft |frequenzy: 1
NamedEntity-Organisation: Deutschen Tierschutzbundes |frequenzy: 1
NamedEntity-Organisation: britischen Konservativen |frequenzy: 1
NamedEntity-Organisation: Gesellschaft des Grundgesetzes |frequenzy: 1
NamedEntity-Organisation: ­„Europe United |frequenzy: 1
NamedEntity-Organisation: Jerusalem Post“ – ich übersetze |frequenzy: 1
NamedEntity-Organisation: ESM-Änderungen |frequenzy: 1
NamedEntity-Organisation: gesünderes neues Jahr |frequenzy: 1
NamedEntity-Organisation: Beschaffung der Masken |frequenzy: 1
NamedEntity-Organisation: Bürger 1 |frequenzy: 1
NamedEntity-Organisation: Europäischen Menschenrechtsgerichtshof |frequenzy: 1
NamedEntity-Organisation: IAA-Nutzfahrzeugmesse |frequenzy: 1
NamedEntity-Organisation: Deutschen Palliativ-Stiftung |frequenzy: 1
NamedEntity-Organisation: Geschichteund |frequenzy: 1
NamedEntity-Organisation: Green Deal und Farm to Fork |frequenzy: 1
NamedEntity-Organisation: UN-Flüchtlingspakts |frequenzy: 1
NamedEntity-Organisation: wir Grünen froh |frequenzy: 1
NamedEntity-Organisation: Soe Win |frequenzy: 1
NamedEntity-Organisation: RKI-Studie |frequenzy: 1
NamedEntity-Organisation: Green Deal der Europäischen Union |frequenzy: 1
NamedEntity-Organisation: deutschen Fleischbetriebe |frequenzy: 1
NamedEntity-Organisation: Zeit der Befristung |frequenzy: 1
NamedEntity-Organisation: tun „Es |frequenzy: 1
NamedEntity-Organisation: DAV Im Kern |frequenzy: 1
NamedEntity-Organisation: Deutschen Jagdverband bzw  |frequenzy: 1
NamedEntity-Organisation: Hopkins-Daten |frequenzy: 1
NamedEntity-Organisation: Vorrednern Freihandelsabkommen |frequenzy: 1
NamedEntity-Organisation: EU-Haushaltsbudgets |frequenzy: 1
NamedEntity-Organisation: Parlaments Volksentscheide |frequenzy: 1
NamedEntity-Organisation: brutale Talibanherrschaft |frequenzy: 1
NamedEntity-Organisation: Energie- und Verkehrssektor |frequenzy: 1
NamedEntity-Organisation: Arbeitsgemeinschaft Sozialdemokratischer Juristinnen |frequenzy: 1
NamedEntity-Organisation: Mullah-Regimes! |frequenzy: 1
NamedEntity-Organisation: BfN |frequenzy: 1
NamedEntity-Organisation: tut der Deutsche Bundestag |frequenzy: 1
NamedEntity-Organisation: Die Grünen zu Wort |frequenzy: 1
NamedEntity-Organisation: Minister für Wirtschaft und Energie |frequenzy: 1
NamedEntity-Organisation: Amazon-Prime-Kunde |frequenzy: 1
NamedEntity-Organisation: Vorsorge! |frequenzy: 1
NamedEntity-Organisation: Die Grünen Verantwortung |frequenzy: 1
NamedEntity-Organisation: Agentur für Sprung­innovation |frequenzy: 1
NamedEntity-Organisation: BGH-Präsidentin |frequenzy: 1
NamedEntity-Organisation: Bund bei uns |frequenzy: 1
NamedEntity-Organisation: Originär |frequenzy: 1
NamedEntity-Organisation: Die Linke bzw  Bündnis 90/ |frequenzy: 1
NamedEntity-Organisation: Wirtschaftszweigs |frequenzy: 1
NamedEntity-Organisation: Union Angst vor dem Wort |frequenzy: 1
NamedEntity-Organisation: Statistische Bundesamt – da haben |frequenzy: 1
NamedEntity-Organisation: Kieler Institut für Wirtschaftsforschung |frequenzy: 1
NamedEntity-Organisation: Christlich Demokratische Union Deutschlands |frequenzy: 1
NamedEntity-Organisation: EUTM Sahel |frequenzy: 1
NamedEntity-Organisation: Bayer AG Wenn |frequenzy: 1
NamedEntity-Organisation: Web de |frequenzy: 1
NamedEntity-Organisation: Ethik-Kommission |frequenzy: 1
NamedEntity-Organisation: Friedensvertrags |frequenzy: 1
NamedEntity-Organisation: Sachverständigenanhörung |frequenzy: 1
NamedEntity-Organisation: Studio Friedman |frequenzy: 1
NamedEntity-Organisation: RÜG |frequenzy: 1
NamedEntity-Organisation: ECCL-Programm |frequenzy: 1
NamedEntity-Organisation: Abmahnvereine |frequenzy: 1
NamedEntity-Organisation: Verbundmaterial |frequenzy: 1
NamedEntity-Organisation: Parlamente!“ |frequenzy: 1
NamedEntity-Organisation: deutsch-französische Union |frequenzy: 1
NamedEntity-Organisation: Feinsten! |frequenzy: 1
NamedEntity-Organisation: Welcher Verband |frequenzy: 1
NamedEntity-Organisation: ZDF Solch |frequenzy: 1
NamedEntity-Organisation: Corona Verstorbenen |frequenzy: 1
NamedEntity-Organisation: Agentur der Europäischen Union für Grundrechte und unserer Antidiskriminierungsstelle des Bundes |frequenzy: 1
NamedEntity-Organisation: Zeit der Nazi-Diktatur |frequenzy: 1
NamedEntity-Organisation: Plattform- |frequenzy: 1
NamedEntity-Organisation: BMW-Betriebsrat |frequenzy: 1
NamedEntity-Organisation: Sikh-Religion  |frequenzy: 1
NamedEntity-Organisation: Atalanta Soldatinnen |frequenzy: 1
NamedEntity-Organisation: Wissenschaftlichen Beirats der Bundesregierung Globale Umweltveränderungen „Unsere gemeinsame digitale Zukunft |frequenzy: 1
NamedEntity-Organisation: KI-Kompetenzzentren |frequenzy: 1
NamedEntity-Organisation: Ihre Vorstellungskraft |frequenzy: 1
NamedEntity-Organisation: UN-Mitglieder |frequenzy: 1
NamedEntity-Organisation: Global Compact on Refugees  |frequenzy: 1
NamedEntity-Organisation: Tausende Händler/-innen |frequenzy: 1
NamedEntity-Organisation: Welt für Grünen Wasserstoff |frequenzy: 1
NamedEntity-Organisation: Non-Proliferation and Disarmament Initiative |frequenzy: 1
NamedEntity-Organisation: deutsche Forstwirtschaft |frequenzy: 1
NamedEntity-Organisation: Wahlprogrammes der Grünen |frequenzy: 1
NamedEntity-Organisation: German Mittelstand |frequenzy: 1
NamedEntity-Organisation: Beauftragter der Bundesregierung |frequenzy: 1
NamedEntity-Organisation: französische Armee |frequenzy: 1
NamedEntity-Organisation: gemeinsamen Zoll- und Handelspolitik |frequenzy: 1
NamedEntity-Organisation: Europäischen Union Nutzerfinanzierung |frequenzy: 1
NamedEntity-Organisation: Europäische Union “–  |frequenzy: 1
NamedEntity-Organisation: Wissenschaft den Mindestlohn |frequenzy: 1
NamedEntity-Organisation: Jugend an der Demokratie |frequenzy: 1
NamedEntity-Organisation: Once Only |frequenzy: 1
NamedEntity-Organisation: Beirates |frequenzy: 1
NamedEntity-Organisation: New York Declaration on Forests |frequenzy: 1
NamedEntity-Organisation: FDP-Landesverband Baden-Württemberg |frequenzy: 1
NamedEntity-Organisation: FDP – Nein |frequenzy: 1
NamedEntity-Organisation: Ihrem Redebeitrag |frequenzy: 1
NamedEntity-Organisation: MVZ tut der ambulanten Versorgung |frequenzy: 1
NamedEntity-Organisation: Jugend Afrikas |frequenzy: 1
NamedEntity-Organisation: Universität von Wellington |frequenzy: 1
NamedEntity-Organisation: Europäischen Kommission für das Jahr 2021 |frequenzy: 1
NamedEntity-Organisation: Betriebssowjet |frequenzy: 1
NamedEntity-Organisation: LED-Straßenbeleuchtung |frequenzy: 1
NamedEntity-Organisation: Programm von |frequenzy: 1
NamedEntity-Organisation: rot-rot-grüner Finanzherrschaft |frequenzy: 1
NamedEntity-Organisation: DDR Wir |frequenzy: 1
NamedEntity-Organisation: Nassauische |frequenzy: 1
NamedEntity-Organisation: EU-Behörden |frequenzy: 1
NamedEntity-Organisation: Bayerischen Verfassungsgerichtshof |frequenzy: 1
NamedEntity-Organisation: IhnenPräsident |frequenzy: 1
NamedEntity-Organisation: Kollege Meister vom |frequenzy: 1
NamedEntity-Organisation: Metro-Konzerns |frequenzy: 1
NamedEntity-Organisation: Ausbildungs- und Arbeitsplätze |frequenzy: 1
NamedEntity-Organisation: Werter Herr Kollege Houben |frequenzy: 1
NamedEntity-Organisation: Private Schiedsgerichte |frequenzy: 1
NamedEntity-Organisation: abgestimmt?– |frequenzy: 1
NamedEntity-Organisation: Altenpflege Entscheidungen |frequenzy: 1
NamedEntity-Organisation: Gesellschaft und unserer Wirtschaft |frequenzy: 1
NamedEntity-Organisation: DSC Arminia Bielefeld |frequenzy: 1
NamedEntity-Organisation: Logischste für Verbraucherinnen und Verbraucher |frequenzy: 1
NamedEntity-Organisation: SPD-Innensenator Geisel |frequenzy: 1
NamedEntity-Organisation: Polizei Schleusernetzwerk |frequenzy: 1
NamedEntity-Organisation: Europäischen Systems der Zentralbanken |frequenzy: 1
NamedEntity-Organisation: BMZ-Haushalts für Wasser |frequenzy: 1
NamedEntity-Organisation: Hochverehrtes Präsidium |frequenzy: 1
NamedEntity-Organisation: europäischen Whistleblower-Richtlinie |frequenzy: 1
NamedEntity-Organisation: EU-Rechtsvorgaben |frequenzy: 1
NamedEntity-Organisation: Mehr Mittelstand |frequenzy: 1
NamedEntity-Organisation: Rheinisch-Bergischen TechnologieZentrum |frequenzy: 1
NamedEntity-Organisation: Toll-Collect-Problems |frequenzy: 1
NamedEntity-Organisation: Wirtschaft und Wissenschaft |frequenzy: 1
NamedEntity-Organisation: Richtigen! |frequenzy: 1
NamedEntity-Organisation: Attraktivität der |frequenzy: 1
NamedEntity-Organisation: Grünen lese |frequenzy: 1
NamedEntity-Organisation: Kassenvorstände |frequenzy: 1
NamedEntity-Organisation: Innovationsmotor Markwirtschaft |frequenzy: 1
NamedEntity-Organisation: Pflegezuschlags |frequenzy: 1
NamedEntity-Organisation: US-Handel |frequenzy: 1
NamedEntity-Organisation: Roten Ochsen |frequenzy: 1
NamedEntity-Organisation: Christlichen Seefahrt |frequenzy: 1
NamedEntity-Organisation: DITIB Imame |frequenzy: 1
NamedEntity-Organisation: Grüß |frequenzy: 1
NamedEntity-Organisation: Agrogentechniklobby |frequenzy: 1
NamedEntity-Organisation: Kollegin Gohlke |frequenzy: 1
NamedEntity-Organisation: Gesellschaft zerfrisst“ Die AfD Sachsen |frequenzy: 1
NamedEntity-Organisation: Energiebranche |frequenzy: 1
NamedEntity-Organisation: O-Ton OVG Münster |frequenzy: 1
NamedEntity-Organisation: Federal Reserve Bank |frequenzy: 1
NamedEntity-Organisation: deutsche Venture-Capital-Landschaft |frequenzy: 1
NamedEntity-Organisation: Kommission jedes Jahr |frequenzy: 1
NamedEntity-Organisation: Die Linke Bäcker |frequenzy: 1
NamedEntity-Organisation: Programm Mittelstand-Digital |frequenzy: 1
NamedEntity-Organisation: Kölnischen Rundschau“ – Redakteurin |frequenzy: 1
NamedEntity-Organisation: Periode |frequenzy: 1
NamedEntity-Organisation: Arbeitsgruppe Demokratie |frequenzy: 1
NamedEntity-Organisation: EU-Reiserichtlinie |frequenzy: 1
NamedEntity-Organisation: UN-Blauhelmmandate |frequenzy: 1
NamedEntity-Organisation: Gazprom AG |frequenzy: 1
NamedEntity-Organisation: Camp Castor |frequenzy: 1
NamedEntity-Organisation: Toskana-Haus |frequenzy: 1
NamedEntity-Organisation: Herr Müller! |frequenzy: 1
NamedEntity-Organisation: Libysche Nationale Armee |frequenzy: 1
NamedEntity-Organisation: Zweiten Nationalen Aktionsplanes |frequenzy: 1
NamedEntity-Organisation: Gesellschaft dauerhaft Akzeptanz |frequenzy: 1
NamedEntity-Organisation: Programm der Bundesregierung |frequenzy: 1
NamedEntity-Organisation: IG Metall! |frequenzy: 1
NamedEntity-Organisation: Internationale Währungsfond |frequenzy: 1
NamedEntity-Organisation: Deutsche Archäologische Institut bei Erhalt |frequenzy: 1
NamedEntity-Organisation: Allgemeinen Deutschen Fahrrad-Club |frequenzy: 1
NamedEntity-Organisation: Europäische Verbraucherzentrum |frequenzy: 1
NamedEntity-Organisation: IT und Zöllnern |frequenzy: 1
NamedEntity-Organisation: NGOs und Politikern |frequenzy: 1
NamedEntity-Organisation: Gesellschaft führen! |frequenzy: 1
NamedEntity-Organisation: AG Personenzentrierung |frequenzy: 1
NamedEntity-Organisation: Wissenschaftlichen Institut der AOK |frequenzy: 1
NamedEntity-Organisation: Bewertungsmethoden |frequenzy: 1
NamedEntity-Organisation: Vatikans |frequenzy: 1
NamedEntity-Organisation: erstens ZITiS |frequenzy: 1
NamedEntity-Organisation: Oldschool Society |frequenzy: 1
NamedEntity-Organisation: Voran! |frequenzy: 1
NamedEntity-Organisation: nordmazedonische Militär |frequenzy: 1
NamedEntity-Organisation: EWR-Staaten |frequenzy: 1
NamedEntity-Organisation: Palästinenserflagge |frequenzy: 1
NamedEntity-Organisation: Kommission die Initiative |frequenzy: 1
NamedEntity-Organisation: Stichwort Bau |frequenzy: 1
NamedEntity-Organisation: fürs Porto |frequenzy: 1
NamedEntity-Organisation: OMV |frequenzy: 1
NamedEntity-Organisation: Luca |frequenzy: 1
NamedEntity-Organisation: Covid-19 Technology Access Pool |frequenzy: 1
NamedEntity-Organisation: EU-Verbündeten |frequenzy: 1
NamedEntity-Organisation: Europäische Union Freihandelsabkommen |frequenzy: 1
NamedEntity-Organisation: EU-Wahlprogramm |frequenzy: 1
NamedEntity-Organisation: Union sang- und klanglos |frequenzy: 1
NamedEntity-Organisation: Beitrags- und Steuerzahler |frequenzy: 1
NamedEntity-Organisation: AU-Bescheinigung |frequenzy: 1
NamedEntity-Organisation: RAF-Terroristen |frequenzy: 1
NamedEntity-Organisation: Erneuerbare-Energien-Umlage für Großkonzerne |frequenzy: 1
NamedEntity-Organisation: Hause Gewalt |frequenzy: 1
NamedEntity-Organisation: Scheinarbeitnehmer |frequenzy: 1
NamedEntity-Organisation: Neueigentümer |frequenzy: 1
NamedEntity-Organisation: kommunalen Finanzkraft |frequenzy: 1
NamedEntity-Organisation: jüdischen Militärrabbiner |frequenzy: 1
NamedEntity-Organisation: Terrortaten |frequenzy: 1
NamedEntity-Organisation: Gesellschaft zu verändernund uns tatsächlich |frequenzy: 1
NamedEntity-Organisation: Initiative zur Förderung |frequenzy: 1
NamedEntity-Organisation: Hilfe“ Bei |frequenzy: 1
NamedEntity-Organisation: Minister freue ich mich |frequenzy: 1
NamedEntity-Organisation: Petitionsausschusses für Verbesserungen |frequenzy: 1
NamedEntity-Organisation: Quellen-TKÜ für die Bundespolizei |frequenzy: 1
NamedEntity-Organisation: Weihnachtspunsch |frequenzy: 1
NamedEntity-Organisation: Modi-SARS“-Virus |frequenzy: 1
NamedEntity-Organisation: Afrikanischen Union in |frequenzy: 1
NamedEntity-Organisation: Shavua Tov! |frequenzy: 1
NamedEntity-Organisation: Wirtschafts- und Sozialwissenschaftlichen Instituts |frequenzy: 1
NamedEntity-Organisation: Opas |frequenzy: 1
NamedEntity-Organisation: Die Welt“  |frequenzy: 1
NamedEntity-Organisation: VN-Dienstposten |frequenzy: 1
NamedEntity-Organisation: Europäischen Zentralbank mit Null- und Negativzinsen |frequenzy: 1
NamedEntity-Organisation: Union usw  |frequenzy: 1
NamedEntity-Organisation: AKW-Neubauten |frequenzy: 1
NamedEntity-Organisation: Nationalen Liga |frequenzy: 1
NamedEntity-Organisation: AfD-Spende |frequenzy: 1
